26784,0105001,36288
26788,0105197,38143
26791,0105391,31962
26797,0105764,41778
26809,0106335,5051
26810,0106341,14135
26812,0106356,27678
26819,0106950,12088
26835,0107861,67595
26838,0108170,12664
26840,0108188,7500
26842,0108281,11143
26843,0108334,5187
26850,0109020,32764
26854,0109552,18998
26865,0110200,17809
26870,0110442,11067
26886,0111835,18674
26903,0113824,37797
26915,0114733,16233
26947,0117407,2061
26974,0119237,18415
26999,0120131,9732
27002,0120570,30983
27005,0120714,19846
27020,0123865,14533
27022,0124901,9812
27032,0127357,8697
27075,0146402,11508
27109,0158714,2487
27156,0169858,18491
27178,0177858,3716
27186,0181627,21348
27193,0183869,2332
27251,0207275,110147
27253,0208185,15653
27255,0209463,43423
27266,0212712,844
27317,0235198,11075
27322,0236576,49671
27329,0239894,17208
27334,0240912,62529
27338,0242527,467
27351,0244870,11366
27369,0250440,44756
27373,0250934,20536
27376,0251447,3577
27397,0260991,2440
27410,0266425,12900
27416,0269389,10978
27423,0271383,40096
27441,0275230,919
27478,0284837,9298
27482,0285492,437
27523,0293715,11178
27544,0299213,30839
27555,0302585,13984
27592,0310775,4689
27604,0312843,12720
27611,0314979,206216
27646,0324013,32526
27648,0325123,15271
27660,0328832,55931
27664,0330099,12703
27674,0331811,9282
27685,0334965,12540
27689,0337103,60672
27700,0338309,11197
27704,0338763,3177
27706,0339291,11774
27713,0342150,16765
27721,0344510,2841
27722,0345549,11606
27724,0346293,2518
27727,0347048,363
27728,0347246,12140
27731,0347618,15370
27741,0351817,12496
27751,0355987,36763
27768,0363532,21200
27772,0364385,11838
27773,0364569,670
27778,0365265,12583
27783,0366137,49681
27784,0366292,9694
27788,0366627,9667
27790,0366777,13373
27792,0366996,37209
27793,0367093,10304
27798,0367913,9666
27800,0368667,11049
27801,0368909,9316
27802,0369060,11647
27803,0369702,1913
27808,0371246,2539
27812,0372279,14770
27815,0372824,5528
27816,0373283,10105
27821,0373926,179
27822,0374102,83
27826,0374277,55177
27831,0375912,4836
27834,0376968,11190
27837,0377062,11866
27838,0377091,12281
27839,0377109,10320
27846,0379225,11420
27850,0379593,3396
27851,0380366,1404
27857,0382330,464
27867,0385705,10296
27869,0386064,11658
27871,0386792,20544
27873,0387412,11401
27875,0388367,31781
27876,0388395,9483
27878,0388789,1392
27879,0388888,1843
27882,0389326,291
27899,0399877,8357
27904,0405296,3509
27912,0418038,13372
27922,0500140,23319
30707,0405159,70
30712,0044954,31713
30723,0100873,55309
30745,0361668,12487
30749,0395169,205
30783,0058567,28055
30793,0367594,118
30803,0423866,1280
30810,0362270,421
30812,0338751,2567
30816,0293508,9833
30818,0363473,6478
30820,0361127,9692
30822,0385267,1901
30825,0290002,693
30846,0364961,842
30848,0369672,9953
30850,0379889,11162
30867,0416220,26275
30883,0396592,15045
30892,0390123,1853
30894,0375210,11804
30898,0365885,11354
31000,0092035,66600
31026,0098090,69234
31035,0086429,21259
31101,0326208,18927
31104,0073107,42257
31109,0045557,74122
31114,0373024,25350
31116,0034167,16442
31150,0076929,16220
31156,0043255,33475
31162,0352520,10609
31184,0401233,11633
31193,0076363,13716
31221,0357277,9947
31225,0393162,7214
31270,0073705,27429
31284,0075265,19610
31290,0101412,27549
31364,0353969,11423
31374,0047094,16410
31408,0420206,342
31410,0363163,613
31413,0276617,273
31420,0398712,8978
31422,0368578,11637
31427,0382077,11096
31431,0357507,8968
31433,0372532,6961
31435,0417791,31165
31437,0408664,2517
31445,0362590,11413
31502,0079844,11343
31522,0079095,661
31524,0068278,10310
31547,0104706,53200
31549,0067085,55624
31658,0347149,4935
31660,0348121,8953
31682,0402406,41569
31685,0386588,8488
31689,0418753,12228
31694,0361411,57825
31696,0360486,561
31700,0317132,17880
31724,0284674,27202
31737,0058997,1942
31747,0099450,21433
31770,0042788,19119
31804,0403358,3040
31878,0373074,9470
31903,0288330,19765
31921,0075194,29578
31923,0072281,2926
31930,0060675,4710
31952,0373981,5204
31956,0354356,4974
31963,0065651,258
31973,0039417,8016
32017,0395699,10022
32019,0377471,4551
32022,0424129,30856
32025,0352994,26
32029,0340163,2026
32031,0358082,9928
32078,0107027,6593
32139,0058886,36815
32153,0107745,33539
32160,0025919,31835
32170,0382621,20511
32174,0063035,22377
32203,0068315,18047
32211,0072285,15018
32234,0076245,42222
32280,0021818,42837
32289,0396652,13374
32291,0378947,9688
32296,0385307,10040
32298,0372237,11638
32302,0430289,77120
32349,0029608,43865
32352,0112389,185441
32369,0042832,32078
32371,0040202,26038
32381,0053645,43029
32387,0060277,19884
32395,0057295,52302
32444,0085297,42106
32456,0110008,15283
32460,0119472,158
32464,0101588,1772
32469,0048801,5996
32515,0096409,28448
32525,0046022,27030
32554,0113799,42994
32562,0382734,21131
32582,0424565,17592
32587,0401792,187
32591,0374583,11399
32596,0318649,7364
32598,0332047,11431
32632,0070022,26332
32666,0376717,44181
32686,0066849,26774
32728,0074806,19971
32735,0071502,47406
32743,0235712,9674
32797,0075165,37512
32825,0088083,19673
32840,0084868,32085
32844,0033238,43824
32853,0066904,42611
32882,0033388,26182
32892,0056111,31442
32898,0000417,775
32914,0319970,7342
32943,0100024,36843
33004,0371724,7453
33021,0085496,8220
33085,0384806,10065
33124,0384369,9393
33138,0362004,13073
33145,0391304,8976
33154,0413845,13020
33158,0329774,11679
33162,0320661,1495
33164,0397065,10066
33166,0375679,1640
33171,0370986,11171
33296,0218864,13163
33312,0019777,20625
33358,0332285,24078
33380,0280381,63066
33437,0342258,10027
33493,0121766,1895
33495,0384642,9981
33499,0369735,4379
33558,0337721,14694
33587,0037415,16373
33592,0307213,25649
33615,0351283,953
33621,0381429,16605
33639,0438205,14358
33646,0398165,9291
33660,0352248,921
33669,0403508,9779
33672,0355702,9787
33679,0356910,787
33681,0424774,14199
33683,0338095,10226
33688,0437407,20651
33750,0387914,20941
33760,0038303,43471
33794,0372784,272
33817,0382189,9709
33826,0384488,25248
33830,0400497,11451
33834,0418819,11683
33836,0374536,9722
33838,0436724,2287
33880,0415978,1382
33896,0420251,33908
33903,0408777,276
33912,0078444,38731
33917,0044896,93775
34002,0030696,15938
34018,0031060,22553
34048,0407304,74
34072,0428803,1667
34129,0376108,7233
34143,0382628,9009
34150,0120667,9738
34153,0436613,14278
34162,0396269,9522
34164,0361693,14922
34198,0409184,1826
34271,0410097,10476
34319,0399201,1635
34321,0408524,13341
34323,0395584,1696
34326,0403217,1665
34332,0405325,11459
34334,0382992,10048
34336,0417001,11648
34338,0436078,15258
34359,0060453,42719
34364,0105577,41776
34405,0379786,16320
34435,0073707,12259
34437,0412019,308
34517,0061398,42689
34520,0377818,6519
34523,0406650,13919
34528,0418773,1444
34530,0367652,11453
34532,0397101,9913
34534,0430105,8292
34536,0326905,13922
34542,0427312,501
34552,0443518,28201
34583,0069121,27292
34608,0052619,57103
35836,0405422,6957
35957,0421239,11460
36152,0089052,42034
36276,0387898,445
36289,0133385,9564
36397,0361089,14175
36401,0355295,4442
36509,0402901,9042
36517,0387131,1985
36519,0388482,9335
36525,0425123,9007
36527,0377107,9777
36529,0399295,1830
36533,0384286,10092
36535,0404030,340
36553,0029047,78734
36708,0385690,65215
36931,0386005,11636
37211,0032536,22575
37240,0436971,14286
37277,0066732,27645
37380,0419706,8814
37382,0421054,9923
37384,0348333,7553
37386,0402022,8202
37475,0350261,1947
37477,0399327,9074
37720,0404032,8643
37727,0408790,9315
37729,0121164,3933
37731,0385002,8923
